x y z
-1.4958886131471325 0.18788227934963803 -1.1090271068207722
-1.5027114463389122 0.2055360547543917 -1.1401614037474899
-1.5141892051969752 0.24476705109420924 -1.1709042924128201
-1.5284806682631016 0.3060639933892255 -1.1862135323176077
-1.5419357528823185 0.3628166319631999 -1.1889976773675528
-1.5609538228864457 0.43029153569332845 -1.191227685227664
-1.5757465917453681 0.48828224492483474 -1.1874594807571375
-1.5909437618898212 0.5372912097309904 -1.1904337578358242
-1.6061085770980637 0.5913854461968426 -1.1952647833392047
-1.6170972473714689 0.6424169586134927 -1.1936041077244686
-1.623705973940054 0.6984104129810331 -1.1964103438410283
-1.6268643498348536 0.7596036952120547 -1.202760620878958
-1.620352095937086 0.8221612504117852 -1.2249490214202254
-1.5995225885533597 0.8722610033987155 -1.2351388295432215
-1.569864632641193 0.9006697623909349 -1.2315013533488264
-1.5265761355562864 0.9232493634393294 -1.2216212882839579
-1.474265800054258 0.9365122641828428 -1.2123976953249263
-1.4282055214385436 0.9391046688880159 -1.2099581309985197
-1.3743962794779594 0.9437390902360551 -1.2082775633099316
-1.3329033929646097 0.944189404133813 -1.1994480203321445
-1.302652720924615 0.9629516561841549 -1.190503456323554
-1.2769987225246024 0.9749466735695713 -1.1787827326988667
-1.2504701476488176 0.9875334489623794 -1.1543498755667672
-1.2261067129864458 0.9981222591307014 -1.1235755718794322
-1.2055494828020012 1.0063745049775914 -1.0919526155636659
-1.1924346212418595 1.011519602228692 -1.0702528036732402
-1.1760031557997748 1.0162832571053066 -1.03829433819578
-1.162382874658165 1.021525535706933 -1.0052126251342046
-1.1528065698595034 1.0260503662539089 -0.9757070009376667
-1.1422553933198807 1.0299054947520188 -0.9340441165729696
-1.1339908070424758 1.035210466526406 -0.8921711255292178
-1.1263351446061096 1.0380528846785055 -0.8482137076884929
-1.116583490961791 1.044425030831136 -0.8137193114448862
-1.1039883767892902 1.0469573729512112 -0.7660762628771689
-1.096224771009641 1.0489225159550246 -0.7286047208099339
-1.0956505344534297 1.0463984025259656 -0.6935707875614504
-1.1015029332605462 1.0329100152543775 -0.6549726729798179
-1.1057167750177943 1.0203019452455269 -0.6090592042449003
-1.1104730920257264 1.0089305621705116 -0.564512006841371
