x y z
-2.2798406953142485 -0.3343568307758006 0.3891501713890199
-2.2870456182509358 -0.33855436616497514 0.40357954344335334
-2.2998131003980102 -0.34294069678906447 0.4058978787334444
-2.3114643170788005 -0.345466134889478 0.4063793849617521
-2.316720782440379 -0.34503022166369374 0.40461882219769657
-2.316705226304536 -0.3422065503180333 0.4007263807121621
-2.3153724894386367 -0.34031070225156684 0.3997111551986051
-2.3394223697700403 -0.32910862287194625 0.36408128903634407
-2.5477650750357848 -0.2962415240485325 0.20779062897756304
-2.548568135007092 -0.2200716283190659 0.17791325142445638
-2.5472244499906402 -0.20280566572977538 0.17691672262382818
-2.545462886238368 -0.18692399235795198 0.17531542240494571
-2.5435425501976705 -0.16515469334839392 0.17360146963678538
-2.539925371107709 -0.13945930326606654 0.1724685511556042
-2.514563320541245 0.07063086153725272 0.16360796074938447
-2.5120478328263207 0.09268877106911187 0.1631128228533673
-2.4980932292841036 0.2129271948209914 0.164244379780079
-2.4970046543826636 0.23560841728476659 0.16417662755667645
-2.488117684365133 0.3514582011638529 0.16632478945628368
-2.4832750629729055 0.3752742879970443 0.16789438030897735
-2.45998905978558 0.5111543994085334 0.17773993869684687
-2.4533934447524324 0.532825380495604 0.1804331230606442
-2.420567402697611 0.6306286223052517 0.19012242819508826
-2.4121424083023753 0.6490777871850087 0.19113055142848498
-2.3606348032378026 0.7619571924530311 0.19804815492803454
-2.332141501680158 0.8130425581003694 0.20015145263280473
-2.3199517556382374 0.8304937145713597 0.2026356357818587
-2.270975243178744 0.9055379777130953 0.21330604413636262
-2.238956163604842 0.9539878066496164 0.22171419980719012
-2.2512124588613744 0.9355441315813302 0.21662248229733308
-2.1670519622474824 1.0646856783590632 0.23419210446583194
-2.1576126477854527 1.0809652410557753 0.23708682670580916
-2.1223622075984867 1.1434843804489123 0.249301197219192
-2.140889159787966 1.1108467205321837 0.24252808627889008
-2.052865334333583 1.264222988694236 0.2640271886546813
-2.0410227868959003 1.2786409767115572 0.2643517975989625
-1.9786965661422695 1.360381874422014 0.2661769691600253
-1.921797431104018 1.4216261572106175 0.2665407048685107
-1.865379687920614 1.479150270550284 0.23965900208971072
-1.8546579983497176 1.4885629653720798 0.23131710790262247
-1.8182944088638078 1.5220492188166688 0.19010077995332086
-1.8136335940661517 1.524252787636331 0.17719752060242058
-1.8064421328792228 1.5260902066528461 0.16355314621321915
-1.7588258143896693 1.5388220167535602 0.05864858089035626
-1.7516980662824877 1.5382905163975973 0.05245040177762554
-1.7156878773048299 1.536656789417044 0.018292456714031638
-1.6666212112424925 1.5617287470125254 -0.00031059147755274337
-1.6293841400124733 1.5824008791811994 -0.006607208822349368
-1.5790297994616775 1.6124815930358838 -0.00634909247125114
-1.5266724457533989 1.6428581704811858 -0.005450549394430526
-1.4762449896635992 1.671624448624033 -0.004507179138982364
-1.4372549544458513 1.7001740651396136 0.0009150928463496204
-1.388772635935856 1.7362713833625028 0.005791456341164723
-1.348531159136156 1.764201316117845 0.0015669022668460561
-1.304860202069442 1.794197140327145 -0.00025280592097519887
-1.2604442296542757 1.8207510359580859 -0.016882720033669262
-1.217482612376353 1.8448401494682027 -0.02315614020800799
-1.1644297066923628 1.8691771095940668 -0.030875204162125573
-1.1145588258805748 1.8921835808428131 -0.03579640552100964
-1.0705499772602518 1.9099018458462855 -0.041622199182775176
-1.016645094227995 1.928740046648585 -0.044612158627555305
-0.9757119968862648 1.9463270385495384 -0.04816081987801325
-0.9268900648734695 1.962781913943187 -0.05046019223637617
-0.8823751121437128 1.9788835445693314 -0.05803196005116223
-0.8357102852063869 1.9896687261466262 -0.06407245648792695
-0.7823060050985111 1.997538128677856 -0.06293478549958756
-0.7270128558214931 2.007945995000643 -0.05990075962326221
-0.6802174354048606 2.0129064492564264 -0.056524455913281355
-0.6112018368243454 2.0107499057168887 -0.04328288565314291
-0.5312502523631669 2.009472837886989 -0.031121087462710813
-0.48140702170880134 2.0067225144208205 -0.018848740395619342
-0.44762325672957065 2.0044571247800897 -0.0007962219800012869
-0.4111061811619176 2.002313542535176 0.019631599131409057
-0.3824976796229471 1.9997171308196302 0.038719066681659066
-0.3634759972670464 1.9990384045101646 0.04371635434182916
-0.34742817235172274 1.9990444422301075 0.05819127380336498
-0.3243225247041949 1.9962744964772139 0.0856692351211037
-0.3108625485065046 1.9963075216242465 0.10625461549025492
-0.29496645717312375 1.9975316144695936 0.11878730295177946
-0.2815992681095045 1.997987745804108 0.11365492944216997
-0.2697876254714626 1.9974556874700957 0.09798801604969051
-0.26626915358650316 1.9946568035054937 0.09501805044911756
-0.2578633203139279 1.9917081181046723 0.10136012735101413
-0.2604038792640314 1.9882400775090778 0.115236579465612
-0.2607404323355824 1.9885995591816064 0.13131581576884538
-0.2595681409907473 1.987275968163255 0.15701280785031443
-0.25856459381483893 1.9883918461442551 0.1912971314361398
-0.26050818698622896 1.9887365465495095 0.2140291382292595
-0.2591067281520208 1.9886632311535832 0.21581906630514666
-0.25755684070057716 1.9870516238025688 0.20115268699720368
-0.2548098869910327 1.9853542840420135 0.1725098855489382
-0.2534136266217201 1.9817731446022973 0.15619719012067737
-0.25727950841248715 1.9776554367824444 0.15270257832168851
-0.2641754328442917 1.9748652471499304 0.15715562867322289
-0.2676289681969899 1.9705502877451537 0.17384546616244062
-0.25014227199584277 1.9720425833614714 0.16669194294430914
-0.23649203469011482 1.9694800286528962 0.14214397561379322
-0.22799907387670423 1.9698047913138585 0.11144067604332979
-0.21472647424101657 1.9667578113379423 0.0615943041255339
-0.18708726417640845 1.9622244566641092 0.027700334361290952
-0.13648143153015127 1.951419406261772 0.010764382804288576
-0.09075396683909015 1.9419432523982985 0.01229152848600664
-0.04990600416797726 1.9351630234903128 0.019956595578195832
-0.013084180965703322 1.9357054974482804 0.034016663246994566
0.03329916144448425 1.9287753524235276 0.04185047188850737
0.0898348272971408 1.9121109664594418 0.05368430030168512
0.1586135445902929 1.8867868374494279 0.06742936486117715
0.22914119609898567 1.8548811861958525 0.07846905238749653
0.288529371669689 1.824127630944591 0.08782539342547346
0.34153902266983466 1.7942471989499011 0.09906049504444484
0.39928333325200266 1.7619717000380974 0.11097783095210831
0.45725301707909266 1.730205838292628 0.12153453076333823
0.5186891058667659 1.6913509433507201 0.12984038132065895
0.5764812721563841 1.6510917578720876 0.1407621797671456
0.6254211218527143 1.6168146822593656 0.15261849962697466
0.6783952802942785 1.5786862893849192 0.1657915942643406
0.7368616776703142 1.5302467978871086 0.18006868761890635
0.7850066716418828 1.4907669847286449 0.1927845151409018
0.8314682156164341 1.4476271066782738 0.20637994436679513
0.8919154447729299 1.3902431528428518 0.22301038997336217
0.9366709612992341 1.343520820477539 0.235368292089303
0.9769091979141953 1.2978930292013429 0.24565634205308234
1.0188661961608931 1.25048186943584 0.2593078278215444
1.0555266347905528 1.1994009654748954 0.2612681457536705
1.107830196699415 1.160979377735059 0.24588333091357456
1.1693578739574262 1.1462436914695477 0.21392096779505948
1.2391263787157278 1.1487781046622583 0.18516847153777347
1.308193082859409 1.1571942914642328 0.17582701269270257
1.3706915459062121 1.1784371082753384 0.1815370027763861
1.452988563123304 1.2166530465041194 0.20179751207814042
1.488864810578762 1.2607327184701325 0.2158854171838781
1.515778480787475 1.3064078409298494 0.2294499358029671
1.5456162947212775 1.3431546829089263 0.24790999190347887
1.5945169436056115 1.393656119427332 0.25753473246350317
1.6491808813584914 1.4383844180085517 0.2650303715284492
1.7191413648991336 1.4746104985927246 0.28193698891858887
1.7850872348158755 1.4850841264205792 0.3039742039287925
1.8284237213366612 1.4776891454662688 0.31430132900533847
1.8848186548244141 1.479838318641375 0.29697861629015176
1.915437697269401 1.4857944836850445 0.27254397592604973
1.9362243784622015 1.4966875828159292 0.2206684246817499
1.943192252717916 1.5068222623259093 0.17742244438427343
1.9404361244757475 1.4949276518846295 0.1503342995911533
1.9202895483150273 1.4746360634193099 0.15124541724689805
1.898256459824289 1.4512917410040715 0.15829183807364086
1.8685450075181913 1.4189539158043278 0.17239558535051286
1.8484968131199562 1.3750740409093907 0.1860485277269229
1.8313518411778553 1.3157277191002825 0.19057084245682518
1.824193009920703 1.2535765128232788 0.1972060326565128
1.8168705551770892 1.1882846837193144 0.20364302525665873
1.7873715212447412 1.1231682877082396 0.20780231347152459
1.7543742989717528 1.0657009827326012 0.22154348553906025
1.7097861353689505 1.0205245510659813 0.23772454100883617
1.6806184171352445 0.968119919736936 0.24326875930851044
1.6565744344997697 0.9224865151910752 0.2501115363995614
1.6306322110076872 0.8545927241584111 0.24935059857149353
1.6041712913029276 0.7793366496008557 0.2572671523729261
1.5825269861556028 0.7079320670275984 0.2711633002399337
1.5549937939177556 0.6273706017100239 0.2851836725834032
1.5295498598452955 0.5644535966643573 0.29821961660643015
1.4959694664848084 0.508207282993944 0.31317601242604653
1.4704387013025 0.44400968182895306 0.327043879653286
1.4391003888921978 0.3634554150575543 0.3261368376717893
1.4066244654530293 0.29659368099955263 0.3327848682886494
1.3813621691623357 0.2353824307502899 0.33973326989534863
1.3532333627101645 0.1683234389681387 0.34758229197588364
1.3310870929147518 0.1079380031377745 0.35677782939360436
1.30855641376582 0.04633469527480981 0.3683154342931007
1.281500095975697 -0.023867399266906758 0.3798429233413486
1.2568208954900428 -0.08752524256866304 0.3905412061369103
1.2540226269268107 -0.15750395981390428 0.40149945097211825
1.2720162852571415 -0.23116936533998628 0.41674884826169734
1.3039258043186193 -0.2926130110636458 0.4393558968378606
1.3527821856473612 -0.3454705992221401 0.4644144409085796
1.406655487486263 -0.3827323492552025 0.4936064419506892
1.4401577879025584 -0.407846847445372 0.5149898214207804
1.468235482808493 -0.4318831852430352 0.5347741921733629
1.4875857641610772 -0.44931658443700906 0.5571375725136096
1.5114890752060424 -0.4700414254044624 0.5812743510507179
1.5285006668990122 -0.48081414461105254 0.6010353932996589
1.5393398288844755 -0.48468003183279446 0.6212512229258679
1.5529378966437177 -0.49449850528826145 0.6590428605763422
1.567711116488141 -0.5048315780899995 0.6971118267034795
1.5827540643587839 -0.5119307289633428 0.7419246580725375
1.5910644522993487 -0.515384591324681 0.7786796498843108
1.601020398646728 -0.515979804278148 0.8179737444739913
1.6105211057045974 -0.5192587591087584 0.853316697183622
1.621022613101217 -0.5221753639000518 0.8626537908314547
1.631336198005322 -0.5264782362049455 0.8549931524816579
1.644026537766407 -0.52944300935233 0.8387941451855458
1.6556012585274278 -0.5310486553344482 0.8247013772891244
1.6725062768552479 -0.5335782124488199 0.7986813210617448
1.6864910322671718 -0.5255417558481403 0.7642125046562198
1.6986126639263979 -0.50276010893297 0.7197183545961926
1.701639516668517 -0.4660477824286151 0.6758510825491895
1.7027613662957632 -0.41261449213021295 0.6243941423293149
1.7003622713956084 -0.3685787956324427 0.5789136790481704
1.7005116829994171 -0.3437139583938129 0.5383108640902704
1.6976803416823005 -0.3177127754039861 0.48897827688898216
1.6941700920648226 -0.2924795260586117 0.4292476869118739
1.6901042560246682 -0.2711365459175567 0.36447142665984117
1.6860083697556107 -0.25284594169640867 0.3005869271488412
1.6792644208682013 -0.23895714617070693 0.2527332414305719
1.6705359736437733 -0.2214579290633205 0.22361907077394846
1.662189225984503 -0.2048243252533987 0.20708347765367063
1.6547391006637355 -0.19190911432004118 0.20229370774727118
1.6461667839838179 -0.17645874348856538 0.19798619761271335
1.6399821520483517 -0.17071172825707498 0.17706673354198083
1.622369864535242 -0.16913142910360657 0.13874527665464412
1.591519595456866 -0.18215001067320818 0.09013556118522745
1.5527968468016633 -0.1917224358404934 0.0412400473926762
1.516305439588876 -0.1964829979149795 0.003488930083923249
1.4714108183221521 -0.20821529918641965 -0.04184219887043898
1.4280534900087662 -0.2445710916314852 -0.0962704937930207
1.3867236570855686 -0.2847266668447669 -0.14703036974839934
1.3451858198277966 -0.32848822469662387 -0.19679884680709475
1.3027808238550704 -0.36468050134253344 -0.23313780826233685
1.2592721990460831 -0.3949945039244466 -0.24697605046923088
1.2110275300866669 -0.42688066223789417 -0.247824672044323
1.1564926635618904 -0.47068282575366494 -0.24171250984125245
1.0988427715246523 -0.517827714207877 -0.23537087939683632
1.0493484129557453 -0.5596894533784941 -0.23100213706338119
0.9917575664804527 -0.6200094392150075 -0.253013438560126
0.9604215719595995 -0.6559583451585588 -0.28638870296112695
0.9490764453951038 -0.6744237336260758 -0.3202159361466
0.9428335177607624 -0.6915793501642068 -0.36827203924121127
0.943010574028251 -0.6988303504937904 -0.419301616400598
0.951414786151317 -0.7023709657200481 -0.4755373302969402
0.9625370644742579 -0.703290454223933 -0.5364123735348747
0.9748344162948555 -0.7052063461293185 -0.6074524250994947
