x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5
-2.1392179239410094 -1.881928149090457 0.4831911182623228 -1.9148020006573876 -2.0794720086915417 0.4584137715386181 -1.952106515018939 -2.097307648378279 0.2627347916628694 -2.1765224383025608 -1.8997637887771943 0.287512138386574 -2.1093509879781425 -2.064347541772216 0.39191608712122633
-1.3478509777117647 -2.3844051707763994 0.5310664715844586 -1.0829218133126695 -2.523852294092947 0.5119082449040823 -1.113383200642379 -2.554904841026816 0.31669594198526174 -1.3783123650414744 -2.4154577177102676 0.3358541686656382 -1.2749952264185151 -2.55682336999522 0.4446720036965479
-0.3979454815549306 -2.5173882405729593 0.4436804368917476 -0.09908647414100794 -2.5433008064323874 0.44712029417741667 -0.10091521397308698 -2.590200604141213 0.25270562218608306 -0.3997742213870097 -2.564288038281785 0.24926576490041397 -0.2580955337687748 -2.65062156451375 0.3716327200931017
0.5463180302578962 -2.6181044791566928 0.38893012393548115 0.8146716891451787 -2.4895030019585698 0.42698237517333415 0.8598488596587711 -2.527215836005956 0.2358364481633659 0.5914952007714885 -2.655817313204079 0.1977841969255129 0.7416610955213735 -2.6610164941431993 0.33893366582826434
1.2994560105340789 -2.151282412374849 0.2517339550959214 1.4817853019403986 -1.9249404336365914 0.3260665734819265 1.5604764777833868 -1.9279540163280389 0.14222257123053478 1.3781471863770671 -2.1542959950662968 0.06788995284452967 1.4989455904196707 -2.1052339940249123 0.22757923124034163
1.8685060804040285 -1.4264715348364643 0.28619151990053776 1.9895369952955542 -1.1618743031732053 0.3592656099507051 2.087841467981431 -1.1587465298993513 0.18512070567757105 1.9668105530899056 -1.4233437615626103 0.11204661562740367 2.0553518054674043 -1.3397097439966688 0.2783770029088739
2.195418398128963 -0.7325599859750855 0.23102198015449507 2.2342681571837684 -0.4493060989106348 0.3218951427728557 2.333251377271023 -0.408673027030475 0.15292391560461888 2.2944016182162175 -0.6919269140949257 0.062050752986258256 2.3502585754434975 -0.596548856033045 0.23607094253234046
2.450240343694936 0.250608521224532 0.18941098793640745 2.4079151275807886 0.5361422822625732 0.27113642698913776 2.499868122704099 0.5974798858537682 0.10445605899835761 2.5421933388182465 0.31194612481572703 0.022730619945627334 2.562730424778759 0.4232773430366989 0.19501987657437037
2.4146388436020687 1.1246766655571334 0.25598245758882365 2.2586683691275464 1.367743840060901 0.33717087899820586 2.313274704413188 1.4593049959146425 0.16795296361866052 2.4692451788877103 1.2162378214108749 0.08676454220927832 2.444898484462474 1.3285901580534623 0.2578907848534588
2.2244628608992243 1.7989797369391494 0.37433024309972135 1.9778026772068185 1.967670989009121 0.40082581359544434 2.0335665429534444 2.0743003203937107 0.24107420338300328 2.28022672664585 1.9056090683237388 0.21457863288728032 2.178637875448906 1.999851472140021 0.3672157012403313
1.8863945860577185 2.2261945578304005 0.27178565934273524 1.6266425055284028 2.3628059312874425 0.33396434783704587 1.6543273061754218 2.4860297901703063 0.17888555362213437 1.9140793867047374 2.3494184167132643 0.11670686512782374 1.8184399877970794 2.420379898746758 0.2849851270756821
1.0699244074089294 2.717324591013869 0.122471170234435 0.7830887138219222 2.7882759793451632 0.17434780638523542 0.7838043191169403 2.908196529592322 0.014289849577457894 1.0706400127039473 2.837245141261028 -0.03758678657334252 0.9561600449315311 2.8892159134023636 0.12579428889704333
-0.011167883038234239 2.8641024979608747 0.060694165992639805 -0.30992032074665277 2.8556352687349236 0.08668045069270364 -0.3273740496244696 2.969330253561462 -0.0769313391439487 -0.02862161191605106 2.977797482787413 -0.10291762384401251 -0.1666556801379239 2.998938006793225 0.04873881108335568
-0.9886962987207976 2.720982456911092 -0.13171542013283202 -1.2837046250456698 2.6720176354115117 -0.10778774463954938 -1.3152485127138596 2.7818592969139204 -0.2719212042057418 -1.0202401863889872 2.8308241184135 -0.2958488796990244 -1.160986588913486 2.8333800587599303 -0.1452370695865461
-2.046692892521297 2.3770100903510714 -0.26721203095718465 -2.2902706049365684 2.2027325760964382 -0.24997120615760896 -2.3599526697730604 2.283381316325412 -0.4192053355157336 -2.116374957357789 2.457658830580045 -0.4364461603153093 -2.25016153546549 2.400900767276843 -0.29022826206649105
-2.7556310576226712 1.5892837773916078 -0.38018212463831896 -2.9266698935607396 1.3429959858543215 -0.37079914320187396 -3.004576876134734 1.3903176992240938 -0.5488192474316056 -2.8335380401966654 1.6366054907613803 -0.5582022288680506 -2.952437566148517 1.5417663235949977 -0.41903170361355613
-3.341174369317777 0.737084666969865 -0.24820122603384712 -3.3880374676150575 0.4412018529919087 -0.26423900675518064 -3.473896939160456 0.46450962619703956 -0.4433615872808172 -3.4270338408631753 0.7603924401749957 -0.42732380655948365 -3.4964908177869245 0.6124925527850202 -0.301620379133473
-3.329312538530289 -0.048456209316768334 -0.05964301562870443 -3.2070808721572233 -0.3224213505443842 -0.05805520965945654 -3.295266720869066 -0.36277988150161294 -0.2329678880619852 -3.417498387242132 -0.08881474027399708 -0.23455569403123305 -3.392263059962033 -0.2410177889657396 -0.09781722019886448
-2.8081253559359642 -0.9146740305162702 0.037844275256088175 -2.5930735895859254 -1.123823400042923 0.034798127470478696 -2.6577694006642263 -1.1877507260432618 -0.14332472064106258 -2.8728211670142656 -0.978601356516609 -0.1402785728554531 -2.7947132937972365 -1.1153835551386677 -0.007275601905070966
-1.5405216243333075 -2.006110057845731 0.18440993475941858 -1.25168982418201 -2.0867916537175937 0.1925751848431828 -1.2704808766038655 -2.172261905771088 0.012737112225643915 -1.559312676755163 -2.091580309899226 0.004571862141879712 -1.4308470982686565 -2.1755018494875795 0.14224455492170313
