x y z
1.8773047568315122 -1.6898516404759472 -0.1156245742883972
1.919873663361596 -1.642921790638372 -0.10475277893943921
1.9600178384638842 -1.5984104149323366 -0.0835723890389562
2.0019954846558785 -1.55529655604883 -0.06325205763959546
2.0219794318582345 -1.520709445650465 -0.054840474859344755
2.0598454798557495 -1.4776135038722096 -0.0378813099550381
2.094410934497782 -1.428931041749272 -0.017005810245813404
2.137377711724492 -1.3710769556290463 -0.005787278416157829
2.1623813180115774 -1.3238447542872398 0.010575409709674433
2.1909805543509524 -1.2862886664738074 0.013316781840403231
2.2291227771174915 -1.2279226459946126 0.02396021640228346
2.249092666423404 -1.1900715900302712 0.03345573490271936
2.271027788006493 -1.1500768301040813 0.036620233255067414
2.2881642082198312 -1.1121985080738503 0.0426587692400617
2.3085731322658942 -1.0747357094288927 0.046894436378177355
2.333697796771068 -1.0324715680200314 0.045943929413508236
2.3572970320139612 -0.9940972721114057 0.041244261788597865
2.385197185514081 -0.9510090997977216 0.028653072714944935
2.4061389978573273 -0.9103606689321826 0.027306281177406955
2.466449586992887 -0.8013268104918517 0.009277859864383323
2.457839736345408 -0.8165738709028548 0.0036548592021199275
2.4825766627554895 -0.7779401110427503 -0.010100174306193475
2.5138559842618426 -0.7346669256461666 -0.024443382275689856
2.5325175927491963 -0.7035681793774597 -0.026552502076049565
2.5574987252780415 -0.664712562030837 -0.03893956017550272
2.58324596207109 -0.6209927649772959 -0.05132234055465628
2.625277516887223 -0.5561132336879165 -0.07254244871807654
2.657225099660741 -0.5072774810244014 -0.09281639729382508
2.6499865804470577 -0.5126469604456192 -0.09139041481656336
2.673852246023387 -0.47097578577419896 -0.11286522919334001
2.699416720221573 -0.40812625840972505 -0.1349715047897369
2.7149657041739665 -0.3709165354609331 -0.14744550339356619
2.732600794486024 -0.3263635350322944 -0.16427273590452748
2.7544426045186596 -0.2620041280829387 -0.17899361284250112
2.7632866582309044 -0.22450727915709162 -0.1857455160030687
2.7784169959469263 -0.17889483878195936 -0.2015481106556788
2.7885688413553154 -0.1258807029984191 -0.2147817851718827
2.8008973826143544 -0.06092279872058995 -0.2257511602979902
2.805966374376348 -0.029436745596367685 -0.23442943993552956
2.809247451450402 0.03512505872458771 -0.2421917348895333
2.814146481434177 0.09722217289201393 -0.2497305106740937
2.8171956522075 0.16292855376325616 -0.2539299130867435
2.817138492817801 0.16409979711714098 -0.2486664858068021
2.816655204278807 0.22032616647331613 -0.24271946687458376
2.816728275325427 0.2778966260159403 -0.23434062734610522
2.817528833424066 0.3326930779327185 -0.2281816946513871
2.8179570238547567 0.38728346138272635 -0.21917315806136295
2.8150560648340086 0.46092724268919066 -0.20399101436516762
2.813454984304284 0.5050616035714897 -0.19463013032221552
2.8040265345247404 0.562940901757557 -0.18041277172256745
2.7914697779073534 0.6197600299032422 -0.16044395435313483
2.779939390735962 0.6740610740269795 -0.14322956650169277
2.766329322471297 0.7275739608098881 -0.12321601046839947
2.753127745013352 0.7848589294102472 -0.10979967244467108
2.7386401043212363 0.8427004526684375 -0.08791316184002144
2.720379355413054 0.9022547886148571 -0.06473233650081657
2.700025815803156 0.968171104716658 -0.04586659175292748
2.6792240303639265 1.0319234268629167 -0.02590330963605594
2.6543055668024103 1.0877730026843913 0.0010076271758729441
2.6328508739791756 1.1491217884448017 0.021798063430288183
