x y z
1.838087454032258 -1.7229762542922133 -0.1120839610051914
1.8776892209677418 -1.6775773769155504 -0.1012161446908846
1.915285693548387 -1.6356174611334726 -0.08552536858949564
1.9504307298387096 -1.5948216276049765 -0.06805370216746486
1.9854735637096774 -1.5536519894540781 -0.04994827316982128
2.0221320967741936 -1.5107451710322284 -0.032551889799681225
2.059397616129032 -1.4637054928500266 -0.01600454094727361
2.0950044717741934 -1.4152658835626433 -0.00266845847427018
2.127370808870968 -1.3676991675090107 0.007784896042216693
2.156956705645161 -1.3233773678746932 0.017080630036854175
2.1860793241935483 -1.279869670111987 0.024954891295811594
2.211768291935484 -1.237358075142166 0.03163785353291127
2.2334204161290323 -1.196580665311691 0.03826169871562403
2.2536384322580645 -1.158185696138312 0.04210117954574246
2.275408179032258 -1.11912525766148 0.04810979976063418
2.2982964951612903 -1.077913862316466 0.048921428835966695
2.322053558064516 -1.0395055049746094 0.04502851868957308
2.3475124241935483 -1.0004496842597195 0.03597458441064344
2.373429734677419 -0.9551877517920947 0.030548926666797694
2.3980179975806455 -0.9103774111430497 0.021927382820468255
2.4249606822580643 -0.8672970641627765 0.006075968653916269
2.453961375806452 -0.8263583122324821 -0.011064861500582203
2.481865119354839 -0.7865393157891224 -0.021443047995948795
2.5071496096774193 -0.7479681341211321 -0.027677247274221047
2.5324350911290323 -0.7084899959221505 -0.03885168359778577
2.5584921096774194 -0.6671173021750085 -0.050751193624869205
2.582768058870968 -0.6297430422163922 -0.06170784338901223
2.6071830516129033 -0.5930849811359593 -0.07803460034452706
2.6303344806451614 -0.5573208683864949 -0.09487320845674549
2.650705733064516 -0.518364148956752 -0.11163039561720846
2.67057875 -0.4735326917649027 -0.12814522478730211
2.691377877419355 -0.4241605333364452 -0.14496906697926665
2.712004662903226 -0.37498071171556063 -0.16249288947730128
2.73238879516129 -0.3261655654100495 -0.17806156679795895
2.7491279411290326 -0.2775029145473782 -0.18982955984342403
2.7634503548387097 -0.22660924837289118 -0.20303062328359361
2.775312506451613 -0.17420728816241673 -0.21577566557900993
2.7858625943548385 -0.12585163390977558 -0.2249598709602471
2.7938710830645164 -0.07632168014590518 -0.23587863288417293
2.799697256451613 -0.027193148229102137 -0.24590076979320025
2.8030035032258067 0.018224605397476258 -0.25000516653721455
2.8055971169354836 0.06437151868732123 -0.25054206373459587
2.8069679088709676 0.11543461037407705 -0.24797157300328612
2.8072540467741938 0.1729647964880931 -0.2431420078443406
2.8085931637096775 0.22990921749714563 -0.2343698846862019
2.810160554032258 0.2844794681592512 -0.22679639137641525
