x y z
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
0.016411330644002665 0.7458972808523207 -0.6628561379660399
0.025492171759234683 0.7413550715916283 -0.5617352809788096
-0.02438588814241389 0.7532003930531534 -0.5232567110758073
0.032758339397726446 0.7227343653400671 -0.3698547716022091
0.031125884474430304 0.7099319931548274 -0.2957976951214302
0.016139834787472693 0.7075525276540185 -0.2474800391582332
0.0050410654411388095 0.7084091698452779 -0.20541563295281068
-0.0039458844307189685 0.7055571887427208 -0.1795960747517307
-0.0050084179254667165 0.707553561237352 -0.14945878245883548
0.08460556477250494 0.6846447125932036 -0.09262767512959363
0.13004480227229287 0.7066146277386036 -0.032709036539602034
0.20808169286886527 0.7057190109140408 -0.033987653841155284
0.28979044773765883 0.7263279833784547 0.002726334694134542
0.36818034312259124 0.7478549206245091 0.027760884264152134
0.4612301863404838 0.7589325503973116 -0.008208398026197846
0.5525702575550293 0.7778735467987017 -0.01329178247881192
0.6348177128544001 0.7903175231850958 -0.02020443508578177
0.6975419105922951 0.801856316087834 -0.026770367277438402
0.7460465091998959 0.8127134540213051 -0.032775619715929016
0.7932204576024333 0.8249616823998784 -0.03907134880272148
0.8365447429583496 0.8375813332991456 -0.04365290323565294
0.8774227473954929 0.8494792733062607 -0.047337135711967064
0.9078935113532388 0.8558622468312123 -0.04982687935855759
0.9414347450100368 0.8661456496642618 -0.05589374251880012
0.9754769601806599 0.8740858495922985 -0.06141548851887153
0.9907833565831841 0.8641034018810866 -0.008691911054227392
0.9523374704295524 0.8001001428126581 -0.10411057912377239
0.8702752657076864 0.763325508155691 -0.10852760590841849
0.7887970426239422 0.7334778152946078 -0.11277024230292726
0.7329318102439759 0.7105956931957351 -0.09561523519215913
0.6938295327919087 0.6977690940471054 -0.06358354392687096
0.6568466953099942 0.6889755046365723 -0.03610793776675298
0.6115632107430825 0.6784508324979731 -0.003086420231936522
0.5772607498945556 0.6698979706079168 0.017086547241568568
0.5466936764466683 0.6652227272071128 0.029050633190546626
0.5157005081153829 0.6657321495208751 -0.011506662650033566
0.502943733747031 0.6716065107704166 -0.08074738865560051
0.5005883486854392 0.6695848080943828 -0.1146542673054892
0.49902029639871925 0.664962770524752 -0.1380088213814743
0.4971646004511048 0.6645093967357365 -0.154907414440212
0.49265158284473587 0.6607727210469918 -0.17430741271228065
0.4809520036019062 0.6592288645368679 -0.21900088850865834
0.47600638962755815 0.6597505865128428 -0.2827456708911209
0.47417965459412154 0.6636354584431073 -0.35591012537017647
0.4758386545075718 0.66746126693204 -0.40260487619280105
0.4791852350829372 0.6715457425159356 -0.4437621690942545
0.4814481789847999 0.6750281889904906 -0.4749691010128283
0.4854675569584028 0.675555804083199 -0.5038043520120855
0.490095373814493 0.6755304146318662 -0.5289208091561202
0.49411831296610337 0.6771959208798468 -0.5561381705526695
0.49798703012318 0.6792483686842816 -0.5802491785462937
0.504600515236049 0.6785531797200356 -0.6023002287460474
0.5097157583246325 0.6789052770225098 -0.6256499947651103
0.514297125807978 0.6808822615418917 -0.6482168446608882
0.5199724234352577 0.6807929118357661 -0.670311494737556
0.527173529515165 0.6783434572474538 -0.6906474644069776
0.5322468194567648 0.678798835466728 -0.7108341282388517
0.5355494802195304 0.6809357874892745 -0.7240075456745713
0.5393269290391651 0.6845456136631791 -0.7306405865519685
0.5412771486126955 0.6861543652656394 -0.7387569588612225
0.520237864199732 0.6698000653699385 -0.7486959849398187
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
-0.17190443030406702 0.16153578585119746 -0.33392338827260326
-0.09984610327497911 0.14546646599711735 -0.1480881443406256
-0.2046912694709216 0.17191412311053333 -0.4187125349610791
-0.072464887617934 0.14226332040792758 -0.07085338241875587
0.09508243798313724 0.1340421388639112 0.3504555610377641
0.1016272880690825 0.13681327708697316 0.36740745661890073
0.13508054266092784 0.11898900190022675 0.46219625723056734
0.13933974767674515 0.12294575491750757 0.4748623558537349
0.08029511705775645 0.17518770540762418 0.6052597268629155
0.13420101015661867 0.09945532549945324 0.553230631122858
0.13796295398415853 0.08807839123866895 0.5800028671809045
0.14290804757150807 0.0799362532386703 0.5982890708486441
0.148325584326256 0.07596974028278025 0.6071438289016978
0.15404619549015516 0.07353270650920629 0.6129787475089512
0.15649532703927727 0.0712735098602635 0.6111237625504811
0.1532635463316333 0.07041532846189835 0.6005538396824842
0.14492674012760642 0.07036093963914133 0.5898967125362199
0.12908881483648207 0.07663168947243208 0.5658154377387309
0.11840550195081594 0.09308125445086343 0.522523543645509
0.11128451448047819 0.10338409296629794 0.4939724785243581
0.10573447469577353 0.11024328552967656 0.4758171978686174
0.10501065450724381 0.11076941960963824 0.47424782851887937
0.09509242595778997 0.12257407550373126 0.4456252571204051
0.09225432303192076 0.12573536909110092 0.4387406464025703
0.09105327581730523 0.12718370797901493 0.4355196856687426
0.0903399231039957 0.12846672762944433 0.4325170185389341
0.08984585291973661 0.1297974996895333 0.42931381503731153
0.08947780630505575 0.1312349448629917 0.42548770075537673
0.08924592218206717 0.13229437768062616 0.4227012671251905
0.08890328814264203 0.13371451732351217 0.41897118150178253
0.0898188657149546 0.13355705018226977 0.4188562004914102
0.10451252588509885 0.14499502257431396 0.4173495383384579
0.10578491654921378 0.1468778509026354 0.41093066224425834
0.10616125576304189 0.14807642904906498 0.4053717557968791
0.11085601720341864 0.1497539991201489 0.3994844336363615
-0.07429521135140986 0.25124617682093053 0.4633349742905528
