x y z
0.36773645957894735 -0.602116086446306 -0.7293810789671299
0.373610812 -0.5609438641632731 -0.6836834130955393
0.3788695025263158 -0.5485115396117657 -0.5856289693737746
0.3828662465263158 -0.5564910397598963 -0.5234479978710946
0.3856094387368421 -0.5639866767186922 -0.4792484594894819
0.3871431098947368 -0.5678514249524997 -0.45944339212437885
0.38854141936842107 -0.5742066935981243 -0.41415476540439106
0.3880265387368421 -0.5906871425211568 -0.32434984907992964
0.3841389130526316 -0.6152270192223457 -0.22376832041562092
0.38088159663157894 -0.632219133314979 -0.17028164569420276
0.37800121494736844 -0.6445319426852846 -0.1356211955845358
0.374380804 -0.6573627332879085 -0.10529333430180496
0.3762158012631579 -0.6528182958271228 -0.07719508372368042
0.3820838301052632 -0.5952260902970248 -0.034717884623719275
0.38882740757894735 -0.551746377333251 -0.011105436199067903
0.39359928273684214 -0.5234972696343149 0.0007688050379529793
0.39436780084210526 -0.4973121402189568 0.010727054155593524
0.39562890147368424 -0.47636665560910113 0.01642666873629533
0.4086605821052631 -0.41947403589736343 0.02634588558194571
0.4191205277894737 -0.3762443028005565 0.03507963792150198
0.42329112084210524 -0.35493742031840225 0.04310989985693917
0.4251651970526316 -0.3330322662028971 0.05349373758675057
0.42507160947368416 -0.31657405447520653 0.062091972786679904
0.42393230484210526 -0.2719337058388926 0.07569629382953734
0.41734322968421056 -0.2136455241898278 0.07942272769254366
0.4163515263157895 -0.18312559915896087 0.08086042313798747
0.4046785943157895 -0.1374005679644071 0.0820344343578762
0.39775651115789473 -0.10459076928087281 0.07906889369025125
0.384358172 -0.07694019540296314 0.07723072990745636
0.3692305905263158 -0.04254308607052733 0.07280372532958101
0.3598011143157895 -0.018997587752660507 0.0716194379814669
0.3519637985263158 0.0068741560857365795 0.07388411829461937
0.3436807945263158 0.030463472962871607 0.07709963878958535
0.33591141431578947 0.051818130206415715 0.08108283251269278
0.3139108172631579 0.07882801134286573 0.08218514751754613
0.26361302378947365 0.11723550138011528 0.07230862981078581
0.21996436210526316 0.15206432881476759 0.06355352426840934
0.16696750084210527 0.18870840735886737 0.055228641312871
0.09207179157894736 0.23190185152503037 0.041164501400527624
0.04592685578947368 0.2630587121050158 0.030389549887393636
0.026563318315789473 0.282775838632683 0.02553019947989135
0.02503236589473684 0.2834456723692924 0.01903570537726485
0.028312239368421054 0.27822067484022694 0.017549081662608813
0.0346433187368421 0.2594561569310174 0.017180993037111847
0.03013067705263158 0.22345280735178907 0.011292385905929138
0.018771915789473684 0.18141400228322294 0.005693521989755482
-0.009278850736842106 0.13362832818637682 -0.008854677361555917
-0.043426188210526316 0.10195719707215341 -0.026221339050230948
-0.07073743284210526 0.08437853881629949 -0.042058210838975874
-0.0908033532631579 0.07594422254280131 -0.05568812744330979
-0.10444107873684211 0.07362839756299458 -0.06496741670025276
-0.11744042505263157 0.07322247054060319 -0.07528954523439281
-0.1261718736842105 0.07426328393594225 -0.08300469106049463
-0.13410964610526316 0.07622036414449608 -0.09223359122194036
-0.13946572989473682 0.0778653334266361 -0.10026682733595264
-0.14327898947368423 0.07836765510704463 -0.10796165003646993
-0.14286447263157895 0.07084846922172268 -0.11428185482783289
-0.1285834642105263 0.041288934321149294 -0.11597957236252297
